Station Code,Location,State,Temp Min,Temp Max,Dissoved Oxygen Min,Dissoved Oxygen Max,pH Min,pH Max,Conductivity Min,Conductivity Max,BOD Min,BOD Max,Nitrate Min,Nitrate Max,Fecal Coliform Min,Fecal Coliform Max,Total Coliform Min,Total Coliform Max,cluster,cluster-5,cluster-6,cluster-7,cluster-8,cluster-9
1567,"KUTTIYADY ESTATE, KERALA",KERALA,0.8176639156321334,0.7069770619577835,0.7654788591747078,-0.0038526183035538343,-1.3116541727512552,-0.08268333419411972,-0.18433777517818747,-0.1965890301616488,-0.4370892944947024,-0.18282744981626917,-0.39692731269336057,-0.14946105433194648,-0.06400081790265703,-0.038298149895839385,-0.05699354909793981,-0.028699007009943947,c1,c4,c4,c4,c5,c8
1568,"VALAYAM, KERALA",KERALA,1.0212672807098628,0.8968591840953303,-0.44897970280209887,-0.08068465489648008,-1.3116541727512552,-0.06761818834087135,-0.1751737443300753,-0.19177573211926102,-0.4370892944947024,-0.20677418406137174,-0.39692731269336057,-0.14946105433194648,-0.06400081790265703,-0.03817797638381335,-0.05681798203499441,-0.028650915775728005,c2,c4,c4,c4,c5,c5
1569,"THALIPARAMBA, KERALA",KERALA,1.280398836263336,0.5170949398202368,-0.955004103625768,-0.19593270978586927,-1.3116541727512552,-0.09774848004736808,-0.1634641493574875,4.277539405983479,-0.4013390731661817,-0.16420221207007826,-0.2096201111639789,-0.08033684654583015,-0.06354707094511206,-0.03828971666692527,-0.056626454329963084,-0.02868278346105182,c2,c4,c4,c4,c2,c5
1570,"HOSDURG, KERALA",KERALA,1.280398836263336,0.5170949398202368,-0.24656994247263095,0.03456339999290912,-2.0731531506051146,0.02277268677861869,-0.15328189285958504,5.3521361782375,-0.3834639625019215,-0.15089847082279903,-0.39692731269336057,-0.13218000238541738,-0.06326617997139374,-0.03827348270126562,-0.056738178824564695,-0.028662504024936666,c2,c4,c4,c4,c5,c8
1571,"KAKKADAVU, KERALA",KERALA,1.465492804515817,0.8968591840953303,0.8160812992570746,0.14981145488229863,-1.5020289172147192,-0.02995532370775048,-0.17670108280476066,-0.1921115436105904,-0.41921418383044207,-0.1801667015668133,-0.39692731269336057,-0.13650026537204965,-0.0633093939673504,-0.038302366510296434,-0.053945066459524425,-0.028650915775728005,c1,c4,c4,c4,c5,c8
1572,"PADIYATHADKA, KERALA",KERALA,1.6505867727682981,0.5170949398202368,0.6136715389276071,0.14981145488229863,-2.4539026395320427,-0.022422750781126332,-0.17670108280476066,-0.19110410913660225,-0.41921418383044207,-0.17484520506790163,-0.39692731269336057,-0.13218000238541738,-0.06382796191883038,-0.03831185389282481,-0.05697758845585386,-0.028674092274145326,c1,c4,c4,c4,c5,c8
1573,"IRUMPANAM, KERALA",KERALA,1.2433800426128399,0.11834248333138843,-2.220065105684941,-0.6953409476398893,-1.882778406141649,-0.09774848004736808,-0.1334264926886753,0.26918150831220344,-0.41921418383044207,-0.13759472957551983,-0.2096201111639789,0.010388676173447527,-0.06396192530629603,-0.03828971666692527,-0.05734468322383058,-0.02868799817319572,c2,c1,c6,c3,c6,c7
2284,R NEYYAR AT ARUVIPURAM,KERALA,1.280398836263336,0.5170949398202368,0.2594544583510384,-0.3880128012681847,-2.0731531506051146,-0.13541134468048896,-0.1731372930304948,-0.19345478957590792,-0.36558885183766116,-0.2041134358119159,-0.39692731269336057,-0.14082052835868195,-0.061840118104823774,-0.038327666197038764,-0.055940146720267474,-0.028696399653872,c1,c4,c4,c4,c5,c8
2285,R MAMOM AT MAMOM BRIDGE,KERALA,1.280398836263336,0.5170949398202368,0.10764713810393771,-0.5416768744540372,-1.1212794282877911,-0.11281362590061637,-0.16040947240811676,-0.18573112527533214,-0.2940884091806199,-0.18282744981626917,-0.39692731269336057,-0.15378131731857875,-0.05643836861024062,-0.03828022928439691,-0.04700218715213862,-0.028668298149540996,c1,c4,c4,c4,c5,c8
2286,R AYROOR AT AYROOR BRIDGE,KERALA,1.280398836263336,0.5170949398202368,-0.3477748226373649,-0.6953409476398893,-3.0250268729224383,-0.022422750781126332,-0.17619196997986553,-0.19367866390346083,-0.2762132985163596,-0.18814894631518086,-0.39692731269336057,-0.15378131731857875,-0.049956269216740824,-0.03824965882958326,-0.038622850057017814,-0.028633533401915014,c2,c4,c4,c4,c5,c8
2287,R ITHIKKARA AT ITHIKKARA,KERALA,0.3549289950009306,-0.24243354872995013,-0.09476262222553022,-0.34959678297172175,-0.16940570597046747,-0.045020469560998845,-0.1425905235367875,1.7343270449822954,-0.22258796652357868,-0.1668629603195341,0.3523014934241661,-0.09761789849235923,-0.06229386506236876,-0.03830974558559628,-0.055620933878548585,-0.02868799817319572,c1,c4,c1,c5,c2,c9
2288,R PALLICKAL AT NELLIMUKAL,KERALA,0.9102108997583739,-0.24243354872995013,0.10764713810393771,-0.2343487280823322,-0.16940570597046747,-0.03748789663437463,-0.15633656980895577,-0.18606693676666153,-0.22258796652357868,-0.17750595331735747,0.16499429189478437,-0.11489895043888831,-0.062056188084607104,-0.038301312356682174,-0.05578054029940803,-0.02868799817319572,c1,c4,c4,c4,c5,c8
2289,R KARUVANNURR AT KARUVANNUR BRIDGE,KERALA,1.8356807410207794,0.5170949398202368,-0.904401663543401,0.14981145488229863,-1.692403661678185,-0.022422750781126332,-0.1705917289060192,-0.18461175363756754,-0.4013390731661817,-0.15888071557116656,-0.3032737119286697,0.053591306039770234,-0.06300689599565373,-0.03822014252838389,-0.055940146720267474,-0.028668298149540996,c2,c4,c4,c4,c5,c5
2290,R PUZHACKAL AT PUZHACKAL BRIDGE,KERALA,1.8356807410207794,0.5170949398202368,-1.663438264778905,-0.2727647463787955,-1.3116541727512552,-0.05255304248762299,-0.14920899026042408,-0.17979845559517973,-0.4013390731661817,-0.15355921907225487,-0.2096201111639789,-0.13650026537204965,-0.06162404812504045,-0.03830974558559628,-0.05514211461597025,-0.028696399653872,c2,c1,c6,c3,c6,c5
2291,R KEECHERI AT VADAKKANCHERY BRIDGE,KERALA,1.8356807410207794,0.5170949398202368,-0.44897970280209887,0.2650595097716875,-1.3116541727512552,-0.05255304248762299,-0.15277278003468991,-0.184723690801344,-0.4013390731661817,-0.08970126108531465,-0.3032737119286697,-0.14082052835868195,-0.06162404812504045,-0.03828971666692527,-0.0545834921429622,-0.028668298149540996,c1,c4,c4,c4,c5,c8
2292,R THIRUR AT THALAKKADATHUR BRIDGE,KERALA,1.92822772514702,0.4221538787514635,-1.056208983790502,-0.3880128012681847,-1.692403661678185,-0.09774848004736808,-0.1568456826338509,1.2686684436722195,-0.31196351984488024,-0.11098724708096139,-0.39692731269336057,-0.15378131731857875,-0.0639143899107437,-0.03833504527233861,-0.057240939050271944,-0.028708277609310877,c2,c4,c4,c4,c5,c5
2293,R KADALUI AT HAJIRAPPALLY,KERALA,2.0207747092732604,0.4221538787514635,-0.09476262222553022,-0.042268636600016785,-1.5020289172147192,-0.09021590712074387,-0.161427698057907,-0.1878579313870849,-0.2940884091806199,-0.16154146382062243,-0.39692731269336057,-0.13650026537204965,-0.06400081790265703,-0.03833293696511008,-0.057240939050271944,-0.02870451142831806,c1,c4,c4,c4,c5,c8
2294,R KALLAI AT KALLAI BRIDGE,KERALA,1.0212672807098628,0.7069770619577835,-1.6128358246965384,-1.0026690940115939,-0.16940570597046747,-0.007357604927877901,2.4518484321287533,5.844659698853926,-0.3477137411734008,-0.09236200933477047,-0.39692731269336057,-0.05441526862603653,-0.06097583818569047,-0.03096756566225137,-0.0545834921429622,-0.022456996573698852,c2,c1,c6,c3,c6,c7
2295,R CORAPUZHA AT KANAYANKODE,KERALA,1.280398836263336,0.8968591840953303,-0.6007870230491996,-0.5032608561575739,-0.9309046838243253,-0.007357604927877901,0.041199206250351464,3.885759332765867,-0.4370892944947024,-0.19613119106354837,-0.39692731269336057,-0.08897737251909468,-0.061840118104823774,-0.03807256102238701,-0.05498250819511081,-0.028448121414576442,c2,c4,c4,c4,c5,c5
2296,R THALLASSERY AT PATHIPPALAM,KERALA,1.095304868010855,0.13733069554514338,-1.106811423872869,-0.0038526183035538343,-1.882778406141649,-0.09021590712074387,-0.16804616478154358,-0.19155185779170808,-0.41921418383044207,-0.16952370856898993,-0.2096201111639789,-0.09329763550572696,-0.06365510593500372,-0.03830974558559628,-0.05683394267708036,-0.02868799817319572,c2,c4,c4,c4,c2,c5
2297,R ANCHARAKAY AT MERUVAMBA,KERALA,1.095304868010855,0.5170949398202368,0.15824957818630447,-0.11910067319294303,-1.692403661678185,-0.08268333419411972,-0.17466463150518016,-0.19155185779170808,-0.3834639625019215,-0.16420221207007826,-0.39692731269336057,-0.10193816147899148,-0.06339582195926373,-0.03830974558559628,-0.055940146720267474,-0.02868799817319572,c1,c4,c4,c4,c5,c8
2298,R KUPPAM AT RAYAROM,KERALA,1.095304868010855,0.5170949398202368,-0.24656994247263095,0.1113954365858357,-0.9309046838243253,-0.06008561541424721,-0.17924664692923625,-0.19121604630037872,-0.4013390731661817,-0.16154146382062243,-0.2096201111639789,-0.13650026537204965,-0.06365510593500372,-0.038327666197038764,-0.055940146720267474,-0.028699007009943947,c1,c4,c4,c4,c5,c8
2299,R RAMAPURAM AT RAMAPURAM BRIDGE,KERALA,1.465492804515817,0.3272128176826901,-2.017655345355474,0.1113954365858357,-2.2635278950685787,-0.06761818834087135,-0.17924664692923625,6.337183219470353,-0.41921418383044207,-0.16420221207007826,-0.11596651039928808,-0.10193816147899148,-0.06365510593500372,-0.03832134127535318,-0.056738178824564695,-0.02868799817319572,c2,c1,c6,c3,c6,c7
2300,R PERUVAMBA AT CHAAPPURA,KERALA,1.1878518521370955,0.3272128176826901,-1.2586187441199697,-0.11910067319294303,-2.4539026395320427,-0.09021590712074387,-0.17670108280476066,-0.1497992957030883,-0.4013390731661817,-0.1908096945646367,-0.3032737119286697,-0.13218000238541738,-0.06356867794309039,-0.038317124660896124,-0.056626454329963084,-0.02869871730371373,c2,c1,c6,c4,c2,c5
2301,R KAVVAI AT KUTTIYOL PALAM,KERALA,1.465492804515817,0.3272128176826901,-0.6007870230491996,-0.08068465489648008,-2.0731531506051146,-0.09021590712074387,-0.17975575975413138,-0.18539531378400276,-0.41921418383044207,-0.1908096945646367,-0.2096201111639789,-0.12353947641215283,-0.06326617997139374,-0.03832134127535318,-0.056626454329963084,-0.028697268772562647,c2,c4,c4,c4,c5,c5
2302,R NEELASWARAM AT NAMBIARKAL DAM,KERALA,1.280398836263336,0.5170949398202368,-0.29717238255499767,-0.11910067319294303,-2.0731531506051146,-0.06761818834087135,-0.17364640585538993,5.396911043748084,-0.2762132985163596,-0.14291622607443152,-0.39692731269336057,-0.13650026537204965,-0.06352546394713372,-0.03829519826571945,-0.056626454329963084,-0.02868278346105182,c2,c4,c4,c4,c5,c8
2303,R PULLUR AT PULLUR BR.,KERALA,1.465492804515817,0.3272128176826901,-0.14536506230789698,0.1113954365858357,-2.6442773839955085,-0.13541134468048896,-0.17924664692923625,-0.19121604630037872,-0.41921418383044207,-0.16154146382062243,-0.39692731269336057,-0.12785973939878512,-0.06307171698958873,-0.0383226062596903,-0.0545834921429622,-0.02867640992398706,c2,c4,c4,c4,c5,c8
2304,R MOGRAL AT MOGRAL BR.,KERALA,1.6505867727682981,0.5170949398202368,-0.7019919032139336,-0.11910067319294303,-2.0731531506051146,-0.045020469560998845,-0.11917133359161189,6.068534026406847,-0.3834639625019215,-0.15355921907225487,-0.39692731269336057,-0.12785973939878512,-0.06365510593500372,-0.03828022928439691,-0.054822901774251365,-0.028645121651123675,c2,c4,c4,c4,c5,c5
2305,R SHRIYA AT ANGADIMOGARU,KERALA,1.280398836263336,0.3272128176826901,0.9678886195041757,0.34189154636461405,-1.3116541727512552,-0.09021590712074387,-0.17211906738070457,-0.18964892600750827,-0.3834639625019215,-0.15888071557116656,-0.39692731269336057,-0.13218000238541738,-0.06363349893702538,-0.03831923296812465,-0.0560199499306972,-0.028650915775728005,c1,c4,c4,c4,c5,c8
2306,R UPPALA AT UPPALA BR.,KERALA,1.280398836263336,0.5170949398202368,-0.24656994247263095,0.14981145488229863,-1.882778406141649,-0.045020469560998845,-0.16040947240811676,6.299124583786356,-0.4013390731661817,-0.15888071557116656,-0.39692731269336057,-0.12785973939878512,-0.06348224995117706,-0.03830025820306791,-0.056498769193275525,-0.02864222458882151,c2,c4,c4,c4,c5,c8
2307,R MANJESWAR AT BAJRAKKARA BR.,KERALA,2.0207747092732604,0.3272128176826901,0.5124666587628731,0.2650595097716875,-2.0731531506051146,-0.03748789663437463,-0.17619196997986553,-0.1867385597493203,-0.4013390731661817,-0.17484520506790163,-0.39692731269336057,-0.13218000238541738,-0.06309332398756706,-0.038299204049453646,-0.05657857240370525,-0.028662504024936666,c1,c4,c4,c4,c5,c8
2319,R ANCHARAKAY AT MERUVAMBA,KERALA,1.095304868010855,0.5170949398202368,-0.09476262222553022,0.22664349147522456,-2.2635278950685787,-0.10528105297399223,-0.17364640585538993,2.4305762036718797,-0.36558885183766116,-0.17218445681844577,-0.39692731269336057,-0.09761789849235923,-0.06356867794309039,-0.038301312356682174,-0.05609975314112692,-0.02868799817319572,c2,c4,c4,c4,c5,c8
2326,R KORAYAR AT KANJIKODE,KERALA,1.8356807410207794,0.801918123026557,-1.714040704861272,-0.19593270978586927,-0.5501551948973955,0.0077075409253703955,0.1099294376111929,-0.06114506199213158,-0.3477137411734008,-0.09502275758422633,-0.39692731269336057,-0.10193816147899148,-0.06229386506236876,-0.038301312356682174,-0.057033450703154666,-0.028691764354188534,c2,c1,c6,c3,c6,c5
2331,R BHARATHAPUZHA AT KUTTIPPURAM,KERALA,1.6505867727682981,0.7069770619577835,0.41126177859813917,-0.19593270978586927,-4.167275339703226,-0.007357604927877901,-0.14666342613594846,-0.1719628541308275,-0.32983863050914053,-0.19347044281409254,-0.3032737119286697,-0.11489895043888831,-0.06307171698958873,-0.03832134127535318,-0.056498769193275525,-0.02870219377847633,c2,c4,c4,c4,c5,c8
2332,R BHARATHAPUZHA AT PATTAMBI,KERALA,1.6505867727682981,0.801918123026557,0.15824957818630447,-0.1575166914894063,-0.7405299393608613,-0.007357604927877901,-0.10644351296923385,-0.15517227956435842,-0.3477137411734008,-0.1242909883282406,-0.3032737119286697,-0.11489895043888831,-0.06011155826655716,-0.038298149895839385,-0.0545834921429622,-0.02869031582303745,c1,c4,c4,c4,c5,c8
2333,RIVER PERIYAR AT MUPPATHADAM,KERALA,1.2618894394380877,0.09935427111763416,-0.04416018214316301,-0.2727647463787955,-1.1212794282877911,-0.08268333419411972,-0.17670108280476066,-0.19401447539479022,-0.36558885183766116,-0.17750595331735747,-0.2096201111639789,-0.13650026537204965,-0.06363349893702538,-0.03828971666692527,-0.05716113583984222,-0.02868799817319572,c1,c4,c4,c4,c5,c8
2334,RIVER PERIYAR AT PATHALAM,KERALA,1.2248706457875915,0.06137784669012494,-0.955004103625768,-0.5800928927505001,-1.5020289172147192,-0.09021590712074387,-0.16550060065706798,0.35145532368790194,-0.3477137411734008,-0.14291622607443152,-0.2096201111639789,-0.11921921342552058,-0.06395760390670037,-0.038317124660896124,-0.05720901776610005,-0.028699007009943947,c2,c4,c4,c4,c2,c5
2335,R PERIYAR AT KALAMASSERY,KERALA,1.2433800426128399,0.08036605890387921,-0.6513894631315663,-0.5032608561575739,-1.692403661678185,-0.09021590712074387,-0.1731372930304948,-0.18964892600750827,-0.24046307718783896,-0.11896949182932891,-0.2096201111639789,-0.028493690706242903,-0.06356867794309039,-0.03828971666692527,-0.05710527359254142,-0.028691764354188534,c2,c4,c4,c4,c5,c5
2336,R PERIYAR AT PURAPPALLIKAVU,KERALA,1.4469834076905688,0.4221538787514635,-0.04416018214316301,-0.2343487280823322,-1.692403661678185,-0.08268333419411972,-0.1705917289060192,-0.13950107663565395,-0.32983863050914053,-0.13759472957551983,-0.39692731269336057,-0.13650026537204965,-0.06376314092489538,-0.03830974558559628,-0.05720901776610005,-0.028694371710260482,c1,c4,c4,c4,c5,c8
2337,R KADAMBAYAR AT BRAHMAPURAM,KERALA,1.2618894394380877,0.09935427111763416,-2.4730773060967763,-0.08068465489648008,-1.692403661678185,-0.09774848004736808,-0.16091858523301186,-0.18427594214623816,-0.4013390731661817,-0.14025547782497566,-0.39692731269336057,-0.13218000238541738,-0.06352546394713372,-0.03830974558559628,-0.057185076802971135,-0.028699007009943947,c2,c1,c6,c3,c6,c7
2338,R KADAMBAYAR AT MANCKAKADAVU,KERALA,1.2618894394380877,-0.10951606323366753,-1.6128358246965384,-1.4252452952726882,-1.692403661678185,-0.09774848004736808,-0.1634641493574875,-0.18651468542176736,-0.4013390731661817,-0.1242909883282406,-0.3032737119286697,-0.12353947641215283,-0.06341742895724206,-0.038301312356682174,-0.05687384428229522,-0.028699007009943947,c2,c1,c6,c3,c6,c5
3458,KARAPUZHA DAM AT WAYANAD,KERALA,1.3729458203895766,-0.10951606323366753,0.31005689843340517,0.30347552806815115,-1.1212794282877911,-0.07515076126749551,-0.14462697483636797,-0.18573112527533214,-0.3834639625019215,-0.20677418406137174,-0.39692731269336057,-0.14082052835868195,-0.06376314092489538,-0.03833999979432564,-0.05716113583984222,-0.02871146437784326,c1,c4,c4,c4,c5,c8
3459,"MANIYANKODE PUZHA AT MANIYANKODE BRIDGE, WAYANAD",KERALA,1.280398836263336,-0.1664806998749317,-0.3477748226373649,-0.2727647463787955,-1.3116541727512552,-0.09021590712074387,-0.15582745698406067,-0.18371625632735586,-0.41921418383044207,-0.20145268756246007,-0.39692731269336057,-0.11489895043888831,-0.06380635492085204,-0.03833968354824136,-0.05687384428229522,-0.028710884965382825,c1,c4,c4,c4,c5,c8
3460,"KALPATHI PUZHA AT KALPATHI, PALAKKAD",KERALA,1.6505867727682981,0.6120360008890102,-0.7525943432963003,-0.34959678297172175,-0.7405299393608613,0.00017496799874624735,-0.09880682059580702,-0.08834579278981149,-0.32983863050914053,-0.18282744981626917,-0.3032737119286697,-0.10193816147899148,-0.06270439802395708,-0.03830869143198202,-0.05633916277241608,-0.028699007009943947,c2,c4,c4,c4,c5,c5
3464,"CHALIYAR AT AMBUR, MALAPPURAM",KERALA,1.095304868010855,0.8968591840953303,-0.04416018214316301,-0.042268636600016785,-0.5501551948973955,-0.022422750781126332,-0.16926803556129186,-0.18830568004219073,-0.4013390731661817,-0.1987919393130042,-0.39692731269336057,-0.14082052835868195,-0.06380635492085204,-0.03817797638381335,-0.05720901776610005,-0.028650915775728005,c1,c4,c4,c4,c5,c8
3465,"ACHENKOIL AT KALLARAKADAVU, PATHANAMTHITTA",KERALA,1.0027578838846145,-0.24243354872995013,-0.29717238255499767,-0.08068465489648008,-1.5020289172147192,-0.03748789663437463,-0.16076585138554333,-0.1886414915335201,-0.22258796652357868,-0.18814894631518086,0.07134069113009357,-0.11057868745225603,-0.06313653798352373,-0.038301312356682174,-0.05625935956198636,-0.02868278346105182,c1,c4,c4,c4,c5,c5
3466,"ACHENKOIL AT PAALAM (NEAR AYYAPPA TEMPLE), PATHANAMTHITTA",KERALA,0.9102108997583739,-0.24243354872995013,0.20885201826867167,-0.31118076467525846,-0.5501551948973955,-0.03748789663437463,-0.15990035958322163,-0.18886536586107303,-0.22258796652357868,-0.18814894631518086,0.16499429189478437,-0.11489895043888831,-0.060543698226123814,-0.03830974558559628,-0.0545834921429622,-0.02868278346105182,c1,c4,c4,c4,c5,c8
3468,"PERIYAR AT KWA INTAKE- ALUVA, ERNAKULAM",KERALA,1.4840022013410654,0.11834248333138843,-2.675487066426244,-0.2727647463787955,-1.3116541727512552,-0.07515076126749551,-0.17466463150518016,-0.19155185779170808,-0.41921418383044207,-0.1242909883282406,-0.3032737119286697,-0.13218000238541738,-0.06378474792287371,-0.03832344958258171,-0.05716113583984222,-0.028707698196850442,c2,c1,c6,c3,c6,c7
3471,"RIVER KARAMANA AT ARUVIKARA, THIRUVANANTHAPURAM",KERALA,1.1878518521370955,0.5170949398202368,0.46186421868050637,-0.2727647463787955,-1.882778406141649,-0.11281362590061637,-0.1828104367035021,-0.1941264125585667,-0.41921418383044207,-0.21209568056028344,-0.39692731269336057,-0.13218000238541738,-0.061840118104823774,-0.03833082865788155,-0.055620933878548585,-0.028703642309627412,c1,c4,c4,c4,c5,c8
1023,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",PUNJAB,-1.4960106875238803,0.13733069554514338,0.05704469802157051,-0.5800928927505001,-0.35978045043393153,-0.05255304248762299,0.005561308507692941,-0.1294267318957725,0.27791513207571,0.1151763541227853,1.101530299541693,0.03631025409324117,-0.060759768205907144,-0.03803039487781647,-0.051391363725773326,-0.028445224352274277,c1,c5,c2,c6,c7,c1
1024,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA), PUNJAB",PUNJAB,-0.20035290975651268,-0.052551426592403375,-2.1188602255202076,-1.0795011306045201,0.4017185274199281,-0.03748789663437463,0.06665484749510756,-0.058458570061496525,2.0654261985017413,0.5941110390248371,2.7872951133061274,0.48993786768962955,-0.01646542235032523,-0.034657103312173435,-0.0031104214157915626,-0.02726611999529305,c2,c1,c6,c3,c6,c7
1295,"GHAGGAR NEAR BANKARPUR, DERA BASSI, PUNJAB",PUNJAB,-1.4960106875238803,0.13733069554514338,-1.9164504651907397,-0.6569249293434264,0.02096903849299828,-0.06761818834087135,0.01930735477986123,-0.1124122830017505,0.6354173453609162,0.27482124909013594,1.382491101835765,0.16591814369220928,-0.05535801871132398,-0.037671982648966894,-0.04987510272760861,-0.028019356193855996,c2,c1,c6,c7,c6,c1
1473,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.), PUNJAB",PUNJAB,-0.20035290975651268,-0.24243354872995013,-2.1694626656025746,-1.0026690940115939,-0.16940570597046747,-0.045020469560998845,0.09261960156475876,-0.025213232419887748,2.4229284117869474,0.4876811090466034,4.19209912477649,0.14863709174568018,0.0008201760323408794,-0.03613291837214226,0.01444628487874726,-0.02726611999529305,c2,c1,c6,c3,c6,c7
1698,"D/S CHHATBIR, PUNJAB",PUNJAB,-1.3109167192713993,0.13733069554514338,-1.5622333846141714,-0.6569249293434264,0.21134378295646233,-0.06008561541424721,0.03865364212587585,-0.10088275513277506,0.45666623871831313,0.24821376659557748,1.2888375010710744,0.12703577681251885,-0.03159032093515808,-0.036238333733568606,-0.023061224023222044,-0.02726611999529305,c2,c1,c6,c7,c6,c1
1699,"U/S DHAKANSU NALLAH, PUNJAB",PUNJAB,-1.3109167192713993,0.5170949398202368,-1.4610285044494373,-0.8105890025292785,0.21134378295646233,-0.05255304248762299,0.02592582150349781,-0.09976338349501046,1.3504217719313285,0.38125117906836964,2.506334311012055,0.2609639293981192,-0.03591172053082461,-0.03613291837214226,-0.006302549832980439,-0.027845532455726085,c2,c1,c6,c7,c2,c1
1700,"D/S DHAKANSU NALLAH, PUNJAB",PUNJAB,-1.3109167192713993,0.5170949398202368,-1.714040704861272,-1.0410851123080571,0.02096903849299828,-0.06761818834087135,0.036617190826295366,-0.032265273737804766,1.5291728785739318,0.7271484514976293,2.7872951133061274,0.3128070852377065,-0.03375102073299134,-0.03349753433648364,0.002475803314288972,-0.026541854419751754,c2,c1,c6,c7,c6,c1
1701,"D/S JHARMAL NADI, PUNJAB",PUNJAB,-1.3109167192713993,0.13733069554514338,-1.663438264778905,-0.964253075715131,0.5920932718833921,-0.045020469560998845,0.10687476066182217,-0.049503596959379684,1.3504217719313285,0.88679334646498,2.599987911776746,0.2782449813446483,-0.02078682194599176,-0.033813780420762676,0.002475803314288972,-0.026860531272989926,c2,c1,c6,c7,c6,c1
1702,"U/S JHARMAL NADI, PUNJAB",PUNJAB,-1.4960106875238803,0.3272128176826901,-1.5116309445318044,-0.7721729842328156,0.02096903849299828,-0.06008561541424721,0.05290880122293926,-0.08230118594588262,1.1716706652887254,0.16839131911190217,1.663451904129838,0.1313560397991511,-0.03159032093515808,-0.037671982648966894,-0.006302549832980439,-0.02822215055500756,c2,c1,c6,c7,c7,c1
1703,"GHAGGER AT MOONAK, PUNJAB",PUNJAB,-0.38544687800899374,1.6563876726455173,-2.3718724259320423,-1.0795011306045201,0.21134378295646233,-0.045020469560998845,0.07327331421874414,-0.03327270821179291,2.244177305144344,0.9134008289595384,3.723831120953036,0.6325065462484945,-0.03375102073299134,-0.03518418011930516,0.002475803314288972,-0.026107295074426978,c2,c1,c6,c3,c6,c7
1705,"U/S SARDULGARH, PUNJAB",PUNJAB,-0.940728782766437,0.3272128176826901,-2.2706675457673082,-1.0795011306045201,-0.16940570597046747,-0.06761818834087135,0.05850904229678561,-0.07368202433509516,0.8141684520035193,0.4344661440574865,3.349216717894272,0.5547418124891136,-0.040233120126491134,-0.036238333733568606,-0.03503170558768033,-0.026107295074426978,c2,c1,c6,c3,c6,c7
1704,"D/S SARDULGARH, PUNJAB",PUNJAB,-0.940728782766437,0.13733069554514338,-2.3212699858496753,-1.1179171489009834,-0.16940570597046747,-0.06761818834087135,0.06970952444447828,-0.06898066345648382,1.3504217719313285,0.5675035565302787,3.349216717894272,0.5633823384623782,-0.03375102073299134,-0.03592208764928957,-0.02625335244041092,-0.026107295074426978,c2,c1,c6,c3,c6,c7
1025,"GHAGGAR GH-1 AT ROAD BRDG. SIRSA, DEBWALI ROAD, HARYANA",HARYANA,0.9102108997583739,-1.001962037280137,0.2594544583510384,-0.7721729842328156,-0.5501551948973955,-0.07515076126749551,0.19138748959441237,-0.09013678741023486,1.7079239852165349,0.461073626552045,-0.11596651039928808,-0.15378131731857875,-0.06395760390670037,-0.03834643013137265,-0.05736064386591652,-0.028668298149540996,c1,c4,c1,c5,c8,c9
1026,"GHAGGAR GH-2 AT CHANDPUR SYPHON, HARYANA",HARYANA,0.5400229632534117,-1.3817262815552305,-0.904401663543401,-1.6557414050514665,-0.5501551948973955,-0.08268333419411972,0.19546039219357336,-0.02756391285919342,1.7079239852165349,0.7271484514976293,-0.11596651039928808,-0.15378131731857875,-0.06395760390670037,-0.03834643013137265,-0.05736064386591652,-0.028668298149540996,c2,c4,c1,c7,c2,c9
1884,KALA AMB D/S MARKANDA RIVER,HARYANA,-3.5320443383011724,-5.559132968581259,-0.44897970280209887,-1.309997240383299,0.4017185274199281,-0.014890177854502184,0.29779206999749286,-0.026892289876534657,3.674186158285169,0.7271484514976293,-0.11596651039928808,-0.15378131731857875,-0.06395760390670037,-0.03834643013137265,-0.05736064386591652,-0.028668298149540996,c3,c3,c3,c1,c3,c6
1885,RIVER GHAGGAR AT D/S OF SURAJPUR,HARYANA,-3.5320443383011724,-5.559132968581259,-2.7766919465909776,-3.0771340820206006,1.3535922497372517,0.0077075409253703955,0.06207283207105146,-0.1433069402040536,-0.1153373025380168,-0.1296124848271523,-0.11596651039928808,-0.15378131731857875,-0.06395760390670037,-0.03834643013137265,-0.05736064386591652,-0.028668298149540996,c3,c3,c3,c1,c3,c6
1887,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),HARYANA,1.095304868010855,-0.8120799151425904,0.20885201826867167,-0.8105890025292785,0.02096903849299828,-0.07515076126749551,0.22498893603749043,-0.10032306931389276,2.0654261985017413,0.14178383661734376,-0.11596651039928808,-0.15378131731857875,-0.06395760390670037,-0.03834643013137265,-0.05736064386591652,-0.028668298149540996,c1,c4,c1,c5,c5,c9
1870,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",HIMACHAL PRADESH,-1.6811046557763614,-2.6729247120905484,-1.815245585026006,-0.2343487280823322,-0.35978045043393153,0.030305259705242973,-0.07895142042489728,0.01060665998857962,-0.16896263453079774,0.4078586615629281,-0.39692731269336057,-0.14082052835868195,-0.06382796191883038,-0.03832450373619597,-0.05697758845585386,-0.028699007009943947,c3,c3,c3,c1,c3,c6
